blind_review_id,current_label,review_tags,content_evidence_fields,source_exists,source_size_bytes,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_size,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,manual_label_verdict,manual_verdict_note,recommended_action
blind-00886,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,70024,6.143073,70024,false,true,ok,34404,1407227228,35,0x20b,2,32768,5,.text|.rdata|.data|.pdata|.rsrc,62464,63488,false,0,true,120,true,436,true,63488,6536,6536,7.295710,6536,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00887,0,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,6715904,4.781716,6715904,false,true,ok,34404,1509460614,34,0x20b,1,352,34,.text|.rdata|.data|.pdata|.gfids|PAGEcsrv|PAGEcjaw|PAGEcwfd|PAGE|PAGEcnlo|PAGEccln|PAGEcsec|PAGEcsv_|PAGEcimg|PAGEcast|PAGEcpsm|PAGEcctw|PAGEdoid|PAGEdcln|PAGEdsv_|PAGEdreg|PAGEdscn|PAGEdStn|PAGEdSnF|PAGEdPsr|PAGEdwi1|PAGEdwi2|PAGEdjaw|PAGEdimg|PAGEdctw|PAGEdrlg|INIT|.rsrc|.reloc,6713856,6715904,false,0,true,100,true,27240,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00888,1,has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,32728,6.604886,32728,false,true,ok,34404,1627393061,34,0x20b,2,33120,7,.text|.rdata|.rdata|.data|.pdata|.CRT|.reloc,22528,23552,false,0,true,100,false,0,true,23552,9176,9176,7.584061,9176,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00889,0,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,11518976,5.874009,11518976,false,true,ok,34404,1360090821,34,0x20b,1,0,8,.text|.rdata|.data|.pdata|PAGE|INIT|.rsrc|.reloc,11517952,11518976,false,0,true,80,true,17408,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00890,1,has_security_directory|overlay_present|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,3264816,6.268384,3264816,false,true,ok,332,1768649725,8974,0x10b,3,320,9,.text|.data|.rdata|.eh_fram|.bss|.edata|.idata|.tls|.reloc,2111488,2112512,true,44228,true,2836,false,0,true,3258008,6808,1152304,6.200025,1152304,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00891,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1219808,6.770551,1219808,false,true,ok,332,1505316453,33166,0x10b,2,0,10,.text|.itext|.data|.bss|.idata|.edata|.tls|.rdata|.reloc|.rsrc,1187328,1188352,true,77,true,15712,true,131084,true,1188352,31456,31456,7.730410,31456,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00892,0,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,689952,6.730521,689952,false,true,ok,332,1305719179,259,0x10b,2,32768,6,.text|.rdata|.data|.rsrc|.enigma1|.enigma2,681984,683008,false,0,true,5180,true,9224,false,0,0,6944,7.405467,6944,false,6944,7.405467,6944,false,true,12264,false,,0,,true,,,
blind-00893,0,many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,33280,5.964336,33280,false,true,ok,332,1391891019,783,0x10b,3,0,8,.text|.data|.rdata|.eh_fram|.bss|.idata|.CRT|.tls,32256,33280,false,0,true,1584,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00894,0,has_resource_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,514560,7.981431,514560,false,true,ok,332,979049321,271,0x10b,2,0,5,.text|.rdata|.data|.rsrc|_winzip_,513536,514560,true,50,true,120,true,1288,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00895,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1944576,6.397721,1944576,false,true,ok,34404,1735846659,8226,0x20b,2,352,7,.text|.rdata|.data|.pdata|_RDATA|.rsrc|.reloc,1943552,1944576,true,96,true,120,true,187048,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00896,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,8192,4.955707,8192,false,true,ok,332,1559889603,258,0x10b,3,34112,3,.text|.rsrc|.reloc,7680,8192,false,0,true,79,true,1580,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00897,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,401408,5.019112,401408,false,true,ok,332,1258965251,271,0x10b,2,0,4,.text|.rdata|.data|.rsrc,397312,401408,false,0,true,120,true,379056,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00898,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,16819352,6.992726,16819352,false,true,ok,34404,1755568949,34,0x20b,2,33120,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,16808448,16809472,false,0,true,380,true,3275302,true,16809472,9880,9880,7.503988,9880,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00899,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,2346496,6.936027,2346496,false,true,ok,332,1614165474,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,2345472,2346496,true,108,true,140,true,1032,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00900,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,9619456,6.519093,9619456,false,true,ok,34404,1737973305,34,0x20b,2,33056,11,.text|.rdata|.data|.pdata|.detourc|.detourd|_RDATA|.gxfg|.gehcont|.rsrc|.reloc,9600000,9601536,false,0,true,580,true,87540,true,9601536,17920,17920,7.609457,17920,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00901,0,has_resource_directory|overlay_present|overlay_after_security_present|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,668950,6.538141,668950,false,true,ok,332,708992537,33167,0x10b,2,32768,8,CODE|DATA|BSS|.idata|.tls|.rdata|.reloc|.rsrc,660992,662016,false,0,true,9528,true,73728,false,0,0,6934,6.281175,6934,false,6934,6.281175,6934,false,true,12264,false,,0,,true,,,
blind-00902,1,no_import_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,55296,4.568227,55296,false,true,ok,34404,1626769793,8226,0x20b,1,352,4,.text|.rdata|.data|.pdata,54272,55296,true,135,false,0,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00903,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,34664,6.849292,34664,false,true,ok,34404,2524908152,34,0x20b,2,1376,3,.text|.rsrc|.reloc,22016,22528,false,0,true,97,true,1432,true,22528,12136,12136,7.628266,12136,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00904,0,many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,793600,6.426174,793600,false,true,ok,332,887436485,814,0x10b,3,0,9,.text|.data|.rdata|.bss|.edata|.idata|.CRT|.tls|.reloc,792576,793600,true,52,true,4256,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00905,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,55296,6.217321,55296,false,true,ok,332,1372430744,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,54272,55296,false,0,true,100,true,788,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00906,0,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,19968,5.062655,19968,false,true,ok,34404,0,559,0x20b,3,0,10,.text|.data|.rdata|.pdata|.xdata|.bss|.idata|.CRT|.tls|.rsrc,18944,19968,false,0,true,2412,true,1256,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00907,0,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,375808,6.317250,375808,false,true,ok,332,1050545997,8462,0x10b,2,0,36,.text|BINK|BINK16|BINK4444|BINK5551|BINK32|BINK32A|BINK16X2|BINK32X2|BINK16MX|BINK32MX|BINK16M|BINK32M|BINKYUY2|BINKYUY2|BINKYUY2|BINKYUY2|BINK32R|BINK32RA|BINK32RX|BINK24|BINK24X2|BINK24M|BINK24R|BINK24RX|BINK24RM|BINKUYVY|BINKUYVY|BINKUYVY|BINKUYVY|BINKYV12|.rdata|.data|BINKDATA|.rsrc|.reloc,373760,375808,true,2583,true,100,true,8496,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00908,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1359360,5.835174,1359360,false,true,ok,332,2568188179,34,0x10b,2,34144,3,.text|.rsrc|.reloc,1358848,1359360,false,0,true,79,true,142396,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00909,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,47616,5.905419,47616,false,true,ok,34404,1636974797,8226,0x20b,2,352,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,46592,47616,true,80,true,280,true,480,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00910,0,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,106283798,7.999935,67108864,true,true,ok,332,1544912774,271,0x10b,2,34112,5,.text|.rdata|.data|.ndata|.rsrc,93696,94720,false,0,true,160,true,59520,false,0,0,106189078,7.999950,67108864,true,106189078,7.999950,67108864,true,true,12264,false,,0,,true,,,
