review_batch_rank,review_category,review_priority_rank,loop57_error_type,label,review_tags,content_evidence_fields,source_exists,source_size_bytes,source_sha256_match,source_sha256_actual,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_id,manifest_duplicate_group_size,manifest_duplicate_group_focus_rows,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,model_score_columns_are_not_verdict_evidence,source_path,cache_path,source_sha256,sample_index,split,loop57_final_prob,loop57_base_prob,loop57_candidate_prob,loop57_gate_prob,loop39_corrected_by_any_compared_model,manual_label_verdict,manual_verdict_note,recommended_action,loop95_wave_id,loop95_wave_row_number,loop95_intake_row_number,loop96_blind_review_id
,f_persistent_fp,,FP,0,has_resource_directory|high_file_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,888832,true,35e78ae2785ac5eea448a9d898e5fc43cec09339e604c444ddee05399bb892b4,7.332811,888832,false,true,ok,332,1067081474,8462,0x10b,2,0,5,.text|.rdata|.data|.rsrc|.reloc,884736,888832,true,257,true,60,true,1704,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\35E78AE2785AC5EEA448A9D898E5FC43CEC09339E604C444DDEE05399BB892B4,E:\Project\python\Axon_v2.6Exp\data\.cache\4b90155af9d779fc5119acea8f63c447_38672ba0.npz,35e78ae2785ac5eea448a9d898e5fc43cec09339e604c444ddee05399bb892b4,127315,test,0.6201893091,0.6201893091,0.6633333564,0.6396428347,,,,,9,3,1603,blind-00944
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,206936,true,ba5444f9553b4e327d64e16c3e630619ff0a02ba17345a5da70d4398fc95fb67,5.937649,206936,false,true,ok,332,2207112041,34,0x10b,2,34144,3,.text|.rsrc|.reloc,196608,197120,false,0,true,79,true,176376,true,197120,9816,9816,7.460123,9816,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\BA5444F9553B4E327D64E16C3E630619FF0A02BA17345A5DA70D4398FC95FB67,E:\Project\python\Axon_v2.6Exp\data\.cache\11bf9f27f79cad487184b4292a2aae68_38672ba0.npz,ba5444f9553b4e327d64e16c3e630619ff0a02ba17345a5da70d4398fc95fb67,172493,test,0.5393023491,0.5393023491,0.3266666532,0.7834843397,,,,,9,111,1711,blind-00945
,c_high_conflict_persistent_error,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,486400,true,f936642d3312576ef0375f5e6050456c318ebb897f9f31ddda01fbe7dd7acdbf,6.615143,486400,false,true,ok,332,708992537,41358,0x10b,2,1,7,CODE|DATA|BSS|.idata|.edata|.reloc|.rsrc,485376,486400,true,432,true,9722,true,23040,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\f936642d3312576ef0375f5e6050456c318ebb897f9f31ddda01fbe7dd7acdbf,E:\Project\python\Axon_v2.6Exp\data\.cache\7354c98167ace40a9e3e5799bfa2172b_38672ba0.npz,f936642d3312576ef0375f5e6050456c318ebb897f9f31ddda01fbe7dd7acdbf,92606,test,0.9624382257,0.9624382257,0.9233333468,0.0456980318,False,,,,3,197,597,blind-00946
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,97496,true,de68226566cbf1d6f5030a84abefa1621c625c22f2ae31866af2d4afc48d51cf,7.869736,97496,false,true,ok,332,4072561142,34,0x10b,2,34144,3,.text|.rsrc|.reloc,85504,86016,false,0,true,79,true,1548,true,86016,11480,11480,7.635536,11480,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-19\de68226566cbf1d6f5030a84abefa1621c625c22f2ae31866af2d4afc48d51cf.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\bf9db39a94adb25d1da3a8148a849047_38672ba0.npz,de68226566cbf1d6f5030a84abefa1621c625c22f2ae31866af2d4afc48d51cf,113478,test,0.0220817234,0.0220817234,0.5500000119,0.6418178082,True,,,,2,154,354,blind-00947
,f_persistent_fp,,FP,0,has_resource_directory|overlay_present|overlay_after_security_present|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1177322,true,f902fa2d77d9c159b133f0836a008b688c0dbd386bbee54e3321d9efbacd7472,5.673628,1177322,false,true,ok,34404,1727167646,550,0x20b,2,32768,10,.text|.data|.rdata|.buildid|.pdata|.xdata|.bss|.idata|.rsrc|.reloc,1157632,1158656,false,0,true,17408,true,42880,false,0,0,18666,4.520500,18666,false,18666,4.520500,18666,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\f902fa2d77d9c159b133f0836a008b688c0dbd386bbee54e3321d9efbacd7472,E:\Project\python\Axon_v2.6Exp\data\.cache\ebb949d7dab0efa20c443b1a748151dc_38672ba0.npz,f902fa2d77d9c159b133f0836a008b688c0dbd386bbee54e3321d9efbacd7472,73436,test,0.5675564408,0.5675564408,0.3666666746,0.7713622451,,,,,9,80,1680,blind-00948
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,143360,true,dd72e5fcfdd59d5f5337380e44e331cb730618ab30c91c0de5c60442a9c028c6,6.066459,143360,false,true,ok,34404,1718288384,34,0x20b,2,49504,7,.text|.rdata|.data|.pdata|_RDATA|.reloc|.rsrc,142336,143360,false,0,true,260,true,1660,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\dd72e5fcfdd59d5f5337380e44e331cb730618ab30c91c0de5c60442a9c028c6,E:\Project\python\Axon_v2.6Exp\data\.cache\7fff9a48b733fad3bce7b9b4b16c2526_38672ba0.npz,dd72e5fcfdd59d5f5337380e44e331cb730618ab30c91c0de5c60442a9c028c6,74074,test,0.5840536356,0.5840536356,0.4833333194,0.6058127284,,,,,9,64,1664,blind-00949
,c_high_conflict_persistent_error,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,21622784,true,d473c405643a99544fbf994d690e4a5a86ab275af0620d623e4fc5013b73f938,6.489411,21622784,false,true,ok,332,3400455231,34,0x10b,3,34144,3,.text|.rsrc|.reloc,21622272,21622784,false,0,true,79,true,50796,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\d473c405643a99544fbf994d690e4a5a86ab275af0620d623e4fc5013b73f938,E:\Project\python\Axon_v2.6Exp\data\.cache\5bc49e957c3cfe669f9fbb4ab984983e_38672ba0.npz,d473c405643a99544fbf994d690e4a5a86ab275af0620d623e4fc5013b73f938,114981,test,0.9737593532,0.9737593532,0.6433333158,0.0136117488,False,,,,3,148,548,blind-00950
,c_high_conflict_persistent_error,,FN,1,,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,11264,true,a34e11c2f4efe61f499b0a7e6968bd55b4c2fdfa72ffcd800c169f45b84c9ca9,5.005782,11264,false,true,ok,34404,1746954112,34,0x20b,1,16736,6,.text|.rdata|.data|.pdata|INIT|.reloc,10240,11264,false,0,true,40,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-11\2025-11-14\a34e11c2f4efe61f499b0a7e6968bd55b4c2fdfa72ffcd800c169f45b84c9ca9.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\29983df3400974c7c2190e8d886c2ff0_38672ba0.npz,a34e11c2f4efe61f499b0a7e6968bd55b4c2fdfa72ffcd800c169f45b84c9ca9,170683,test,0.0013844938,0.0013844938,0.3033333421,0.1260031015,False,,,,1,35,35,blind-00951
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,100536,true,ddeba7517da7fa1908955eb4d2623eca805fd2b5675b80597138df8e46fdaf3a,6.511089,100536,false,true,ok,332,1620624004,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,91136,92160,true,492,true,120,true,248,true,92160,8376,8376,7.426605,8376,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-07\2021-07-12\ddeba7517da7fa1908955eb4d2623eca805fd2b5675b80597138df8e46fdaf3a.dll,E:\Project\python\Axon_v2.6Exp\data\.cache\53576a268213909d590428f2db6ee65a_38672ba0.npz,ddeba7517da7fa1908955eb4d2623eca805fd2b5675b80597138df8e46fdaf3a,173614,test,0.0103329998,0.0103329998,0.0199999996,0.0646638647,True,,,,2,101,301,blind-00952
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,421648,true,9c3016c117c7e8286e2680a353ca10c1eb9ba7e3ebeff0f24570ae9ffb30de9a,6.306174,421648,false,true,ok,332,1651744777,259,0x10b,2,33024,4,.text|.rdata|.data|.rsrc,412672,413696,false,0,true,140,true,25392,true,413696,7952,7952,7.535689,7952,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\9c3016c117c7e8286e2680a353ca10c1eb9ba7e3ebeff0f24570ae9ffb30de9a,E:\Project\python\Axon_v2.6Exp\data\.cache\613993e030edc1e9f81dc198093c0c88_38672ba0.npz,9c3016c117c7e8286e2680a353ca10c1eb9ba7e3ebeff0f24570ae9ffb30de9a,106862,test,0.6275126934,0.6275126934,0.3199999928,0.4843431711,,,,,8,198,1598,blind-00953
,c_high_conflict_persistent_error,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,2611096,true,0bd7f2a6bc35c70e42cc5accbb0a12e2cd72b9f609f800383bd55cbbbc76d057,6.377083,2611096,false,true,ok,332,1570878958,33167,0x10b,2,33088,10,.text|.itext|.data|.bss|.idata|.didata|.edata|.tls|.rdata|.rsrc,2602496,2603520,true,151,true,13708,true,150624,true,2603520,7576,7576,7.464146,7576,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\0BD7F2A6BC35C70E42CC5ACCBB0A12E2CD72B9F609F800383BD55CBBBC76D057,E:\Project\python\Axon_v2.6Exp\data\.cache\aa232aed9cd357b7f24d3555eee1ca3b_38672ba0.npz,0bd7f2a6bc35c70e42cc5accbb0a12e2cd72b9f609f800383bd55cbbbc76d057,137870,test,0.9953536391,0.9953536391,0.9800000191,0.0971907750,False,,,,2,47,247,blind-00954
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,2968216,true,6f8d212d16597c1edd060ea83e24664e3e85d2aacc2849aad739564c696d19f2,5.601031,2968216,false,true,ok,34404,1763423542,34,0x20b,2,33120,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,2955776,2956800,true,284,true,60,true,2177168,true,2956800,11416,11416,7.658415,11416,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\6f8d212d16597c1edd060ea83e24664e3e85d2aacc2849aad739564c696d19f2,E:\Project\python\Axon_v2.6Exp\data\.cache\1620b36c824ce5621f990769a3293d23_38672ba0.npz,6f8d212d16597c1edd060ea83e24664e3e85d2aacc2849aad739564c696d19f2,158278,test,0.5309107304,0.5309107304,0.2066666633,0.6596353054,,,,,9,123,1723,blind-00955
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,792152,true,69afcbc9904ccef6e934df0b1f15938d56838a75903038bcdb1c0262520534ef,4.980606,792152,false,true,ok,332,1753452851,302,0x10b,2,34144,3,.text|.rsrc|.reloc,779264,779776,false,0,true,75,true,396064,true,779776,12376,12376,7.616127,12376,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\69AFCBC9904CCEF6E934DF0B1F15938D56838A75903038BCDB1C0262520534EF,E:\Project\python\Axon_v2.6Exp\data\.cache\144e0717b90af1a92c4374594c1f69a2_38672ba0.npz,69afcbc9904ccef6e934df0b1f15938d56838a75903038bcdb1c0262520534ef,72867,test,0.6577268839,0.6577268839,0.6633333564,0.7622572184,,,,,8,147,1547,blind-00956
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,108544,true,498aedcef5207ec5cf1d081706d812c79fd0b3dac88705106dcaaacd10910e0c,7.176637,108544,false,true,ok,332,1290243627,770,0x10b,3,33024,3,.MPRESS1|.MPRESS2|.rsrc,108032,108544,false,0,true,272,true,33860,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\498aedcef5207ec5cf1d081706d812c79fd0b3dac88705106dcaaacd10910e0c.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\c7c02dd164bd5ee3a238d67c75a2d376_38672ba0.npz,498aedcef5207ec5cf1d081706d812c79fd0b3dac88705106dcaaacd10910e0c,112405,test,0.5470859408,0.5470859408,0.5766666532,0.8145679235,,,,,9,105,1705,blind-00957
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,13312,true,a09db4d64f93dc0934400083899636b7f055aa27d99064da9564c2c15d949143,5.429394,13312,false,true,ok,332,1690800266,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,12288,13312,true,955,true,120,true,920,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\a09db4d64f93dc0934400083899636b7f055aa27d99064da9564c2c15d949143,E:\Project\python\Axon_v2.6Exp\data\.cache\cfc53bb77a8c71345ec424a44565175c_38672ba0.npz,a09db4d64f93dc0934400083899636b7f055aa27d99064da9564c2c15d949143,46719,test,0.5067557693,0.5067557693,0.4166666567,0.7571347952,,,,,9,151,1751,blind-00958
,c_high_conflict_persistent_error,,FN,1,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,6656,true,8f9dcf822dd8f22dd3c21f0798e97554a24b05a0fa3065d2580933ff4af29a6d,4.554123,6656,false,true,ok,332,2744893554,8226,0x10b,3,34144,3,.text|.rsrc|.reloc,6144,6656,false,0,true,79,true,872,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-10\2021-10-25\8f9dcf822dd8f22dd3c21f0798e97554a24b05a0fa3065d2580933ff4af29a6d.dll,E:\Project\python\Axon_v2.6Exp\data\.cache\c13cd3ea5921f13860729dd7934e5653_38672ba0.npz,8f9dcf822dd8f22dd3c21f0798e97554a24b05a0fa3065d2580933ff4af29a6d,112054,test,0.0028602462,0.0028602462,0.2300000042,0.0917853639,False,,,,1,61,61,blind-00959
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,33248,true,6880a560c6cc3dd49bdc94a90dcc8dc69e55a6d842e76bb0dff0038bad6a762f,6.681746,33248,false,true,ok,34404,1625848454,8226,0x20b,2,352,8,.text|.rdata|.rdata|.data|.pdata|.CRT|.rsrc|.reloc,23040,24064,true,64,true,100,true,480,true,24064,9184,9184,7.571674,9184,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-07\2021-07-20\6880a560c6cc3dd49bdc94a90dcc8dc69e55a6d842e76bb0dff0038bad6a762f.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\75d26047403146571817743db206d187_38672ba0.npz,6880a560c6cc3dd49bdc94a90dcc8dc69e55a6d842e76bb0dff0038bad6a762f,61006,test,0.0492537618,0.0492537618,0.0833333358,0.1223544404,False,,,,3,25,425,blind-00960
,c_high_conflict_persistent_error,,FN,1,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,37888,true,0a3aade37d7f42c99bb30cd57df878e1b8f8c5992d0d7896d592c9615f269f19,5.695977,37888,false,true,ok,332,3668239703,258,0x10b,3,49472,6,.text|.data|.idata|.didat|.rsrc|.reloc,36864,37888,false,0,true,180,true,2088,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\0a3aade37d7f42c99bb30cd57df878e1b8f8c5992d0d7896d592c9615f269f19.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\db08b2034c4d29bb5241bd7383f228fd_38672ba0.npz,0a3aade37d7f42c99bb30cd57df878e1b8f8c5992d0d7896d592c9615f269f19,87484,test,0.0008498069,0.0008498069,0.0833333358,0.0311316792,False,,,,1,16,16,blind-00961
